Date,Open_samsung,High_samsung,Low_samsung,Close_samsung,Volume_samsung,Change_samsung,Open_lg,High_lg,Low_lg,Close_lg,Volume_lg,Change_lg
2023-05-24,68100,68700,68000,68500,8192896,0.0014619883040936088,113500,113800,112700,113300,368199,-0.007880910683012221
2023-05-25,69900,70000,68700,68800,14231160,0.004379562043795637,113200,113500,111500,112600,475713,-0.0061782877316858276
2023-05-26,69800,70400,69500,70300,19549511,0.021802325581395277,112300,113600,112000,112700,389620,0.000888099467140302
2023-05-30,71300,72300,71200,72300,27476897,0.028449502133712556,114500,124900,113700,124900,3759591,0.10825199645075423
2023-05-31,72400,72500,71000,71400,25666087,-0.012448132780082943,125200,125500,122300,122800,1976166,-0.016813450760608473
2023-06-01,70900,71600,70600,70900,14669296,-0.007002801120448154,122300,124000,121200,123000,938784,0.0016286644951140072
2023-06-02,71700,72200,71600,72200,12161798,0.01833568406205921,123900,124400,121500,123100,923145,0.0008130081300812275
2023-06-05,72700,72700,71400,71700,12686829,-0.006925207756232732,123800,128900,123600,127200,1917032,0.033306255077173
2023-06-07,71300,71600,70800,71000,14796613,-0.009762900976290068,128300,128700,125700,125700,872501,-0.011792452830188704
2023-06-08,70400,70900,70000,70900,19165568,-0.0014084507042253502,126200,127300,125300,126700,919226,0.007955449482895727
2023-06-09,71100,72300,70800,72000,15050209,0.015514809590973178,127300,127500,125200,126200,670364,-0.003946329913180779
2023-06-12,72100,72400,70800,71000,12064287,-0.01388888888888884,127600,127800,125500,125600,482727,-0.004754358161648153
2023-06-13,71700,72200,71600,72000,13227285,0.014084507042253502,126000,126300,123000,124400,873521,-0.009554140127388533
2023-06-14,72100,72200,71100,71900,12541046,-0.001388888888888884,124700,126700,124100,124700,786347,0.002411575562700996
2023-06-15,72100,72300,71300,71500,13614994,-0.0055632823365785455,124700,125500,122800,123600,634873,-0.008821170809943824
2023-06-16,71800,71900,70900,71800,15373696,0.00419580419580412,124100,124500,122700,124500,632413,0.00728155339805836
2023-06-19,71300,71700,70900,71200,11100887,-0.00835654596100277,125100,125800,124000,124900,592598,0.003212851405622441
2023-06-20,70700,71400,70400,71400,11557883,0.002808988764045006,124700,124800,122800,123700,393495,-0.009607686148919159
2023-06-21,70700,71200,70400,70500,10626603,-0.012605042016806678,123700,126700,123600,125000,830330,0.010509296685529579
2023-06-22,70200,71500,70100,71300,11411007,0.01134751773049647,125000,125800,123300,125400,429073,0.0032000000000000917
2023-06-23,72000,72200,71600,71600,12329484,0.004207573632538653,125600,125600,122500,123300,442726,-0.01674641148325362
2023-06-26,71700,72500,71500,72400,10541901,0.011173184357541999,123100,124300,122300,123500,390871,0.0016220600162206722
2023-06-27,72500,72600,72000,72600,9442997,0.0027624309392264568,123500,123500,121700,123000,392796,-0.004048582995951455
2023-06-28,72600,72700,72000,72700,8783093,0.0013774104683195176,123900,124900,122600,122800,430813,-0.001626016260162566
2023-06-29,73100,73400,72400,72400,12229967,-0.004126547455295726,123000,127900,122800,126000,951939,0.026058631921824116
2023-06-30,72500,72700,71700,72200,11694765,-0.002762430939226568,127400,128100,124500,126700,747023,0.005555555555555536
2023-07-03,72700,73200,72600,73000,10722181,0.011080332409972193,128200,128200,125800,127100,579555,0.0031570639305444903
2023-07-04,73400,73600,72900,73000,10214350,0.0,128000,132400,127400,128200,1276606,0.008654602675058909
2023-07-05,73000,73300,71900,72000,12310610,-0.013698630136986356,128700,129500,126700,128200,598268,0.0
2023-07-06,71900,72400,71500,71600,14777667,-0.005555555555555536,128100,128100,124700,125300,752592,-0.0226209048361935
2023-07-07,71100,71400,69800,69900,17308877,-0.023743016759776525,125200,125300,121300,123000,1017692,-0.018355945730247458
2023-07-10,70000,70400,69200,69500,11713926,-0.005722460658083017,123000,123900,117800,118300,1234262,-0.038211382113821135
2023-07-11,70200,71500,70100,71500,12177392,0.02877697841726623,118900,119300,117000,118500,749754,0.0016906170752324368
2023-07-12,71200,72000,71100,71900,10375581,0.005594405594405494,118200,120800,118200,120200,803261,0.014345991561181437
2023-07-13,72400,72600,71900,71900,14417279,0.0,121500,123800,121400,121400,952933,0.009983361064891838
2023-07-14,72500,73400,72400,73400,15882519,0.020862308762169768,121600,125800,121200,125400,887354,0.03294892915980241
2023-07-17,73200,73500,72800,73300,10060049,-0.0013623978201634523,124700,124800,123100,123800,503904,-0.012759170653907526
2023-07-18,73200,73500,72000,72000,11697900,-0.017735334242837686,124900,125600,122400,123100,507638,-0.0056542810985460434
2023-07-19,72700,72800,71300,71700,10896412,-0.004166666666666652,123900,125300,123400,123500,528890,0.0032493907392363575
2023-07-20,71100,71500,70800,71000,9732730,-0.009762900976290068,122700,124200,120700,121400,525660,-0.01700404858299598
2023-07-21,70400,70400,69400,70300,16528926,-0.009859154929577452,120500,121000,119300,120800,447735,-0.0049423393739703725
2023-07-24,70100,70900,69900,70400,13418597,0.0014224751066855834,120800,120800,119000,120000,700303,-0.0066225165562914245
2023-07-25,70000,70500,69800,70000,14314945,-0.005681818181818232,120400,120500,117900,119000,888147,-0.008333333333333304
2023-07-26,69800,70600,68100,69800,30016221,-0.0028571428571428914,118400,119000,115000,116300,1191082,-0.02268907563025213
2023-07-27,69900,71700,69300,71700,24261179,0.027220630372492893,117300,120000,116400,117500,848072,0.010318142734307756
2023-07-28,71800,72400,70100,70600,19420683,-0.015341701534170138,118000,118000,109500,110600,2067990,-0.05872340425531919
2023-07-31,70900,71000,69800,69800,13035420,-0.011331444759206777,111100,111300,107800,108400,1536570,-0.019891500904159143
2023-08-01,70100,71200,70000,71100,12299254,0.018624641833810962,108600,110400,108500,109200,999759,0.007380073800737907
2023-08-02,70700,71000,69800,69900,13835020,-0.016877637130801704,107700,108400,105500,105800,1205051,-0.031135531135531136
2023-08-03,69900,70200,68500,68800,20087090,-0.01573676680972813,106000,106400,104500,104600,839099,-0.011342155009451793
2023-08-04,68800,69100,68200,68300,12360193,-0.007267441860465129,105200,105500,103500,103600,938988,-0.009560229445506718
2023-08-07,67700,69200,67600,68500,10968505,0.002928257686676483,103500,104800,102200,103100,773844,-0.004826254826254872
2023-08-08,69000,69100,67400,67600,14664709,-0.013138686131386912,104100,104300,102300,102400,687995,-0.006789524733268659
2023-08-09,68000,69600,67900,68900,17259673,0.019230769230769162,102900,104700,102100,104700,758819,0.0224609375
2023-08-10,68300,68500,67800,68000,10227311,-0.013062409288824406,103500,103500,101600,101900,965050,-0.026743075453677156
2023-08-11,68400,68800,67500,67500,9781038,-0.007352941176470562,102500,105600,102300,103800,820040,0.018645731108930308
2023-08-14,67500,67900,66900,67300,9352343,-0.002962962962962945,103400,103500,101200,101500,611893,-0.022157996146435432
2023-08-16,66700,67100,66300,67000,13174578,-0.004457652303120341,100500,100600,98900,99600,1001720,-0.01871921182266012
2023-08-17,66300,66800,66000,66700,10778652,-0.004477611940298498,98600,100200,97700,99900,822444,0.003012048192771122
2023-08-18,66000,66700,65800,66300,11745006,-0.005997001499250421,98400,99200,97700,98300,651756,-0.016016016016015988
2023-08-21,66600,67100,66300,66600,9720067,0.004524886877828038,98700,100800,98500,98600,483252,0.003051881993896277
2023-08-22,67200,67700,66300,66600,10500242,0.0,99800,99900,98400,98700,493253,0.0010141987829614951
2023-08-23,66700,67100,66400,67100,9549352,0.007507507507507505,98700,99400,97700,98600,437376,-0.0010131712259371373
2023-08-24,68300,68700,67900,68200,15044463,0.016393442622950838,99900,100500,99100,99100,428094,0.005070993914807254
2023-08-25,67100,67400,66900,67100,7032462,-0.016129032258064502,98100,99500,97600,98300,358283,-0.008072653884964698
2023-08-28,66800,67000,66500,66800,5824628,-0.0044709388971684305,98700,99600,98500,99600,286756,0.01322482197355046
2023-08-29,66900,67200,66600,66800,9114352,0.0,100500,100500,99400,99600,381781,0.0
2023-08-30,67300,67700,67100,67100,9181223,0.004491017964071808,100400,101600,100000,100100,539750,0.005020080321285203
2023-08-31,67100,67200,66400,66900,15964630,-0.0029806259314456574,100100,100300,98200,98500,834956,-0.015984015984015998
2023-09-01,66800,71000,66700,71000,29738235,0.06128550074738426,98600,101400,98600,99600,715471,0.01116751269035543
2023-09-04,72900,72900,70700,71200,26286495,0.0028169014084507005,100600,103100,100100,102500,838710,0.029116465863453733
2023-09-05,70900,71500,70200,70700,12330239,-0.0070224719101124045,102900,103000,101400,102200,548160,-0.0029268292682926855
2023-09-06,70700,70800,69700,70000,11414620,-0.00990099009900991,101800,102100,99800,100500,502812,-0.016634050880626194
2023-09-07,70000,70600,69600,70400,13741241,0.005714285714285783,99400,100300,99300,99800,415020,-0.006965174129353269
2023-09-08,70200,70300,69600,70300,10688118,-0.0014204545454545858,99800,99800,98200,98800,514430,-0.01002004008016033
2023-09-11,70400,70800,70000,70800,11785462,0.007112375533428139,98800,99200,98400,99200,316499,0.004048582995951344
2023-09-12,70800,71000,70400,70500,11688599,-0.004237288135593209,99300,100000,99000,99000,443115,-0.0020161290322581182
2023-09-13,71100,71600,70300,70900,15955797,0.005673758865248235,99800,104800,99700,104200,1747152,0.05252525252525242
2023-09-14,71200,71800,70800,71700,21041407,0.01128349788434413,104900,105000,103200,104300,801801,0.0009596928982724684
2023-09-15,71700,72300,71400,72000,17823512,0.004184100418409997,104900,108400,104700,107400,1559412,0.029721955896452545
2023-09-18,71300,71700,70200,70200,16040727,-0.025000000000000022,106100,107000,105100,105400,500798,-0.01862197392923648
2023-09-19,70400,70800,69600,69800,11820188,-0.005698005698005715,105400,106400,103100,104300,631804,-0.010436432637571103
2023-09-20,70000,70300,69500,69600,10873015,-0.002865329512893977,103000,103500,101600,103400,698127,-0.00862895493767979
2023-09-21,69200,69800,68800,68900,10796336,-0.010057471264367845,102900,105300,102300,102900,562419,-0.004835589941972973
2023-09-22,68300,68900,68300,68800,9897840,-0.0014513788098693414,101700,103500,101400,103100,456213,0.0019436345966958868
2023-09-25,68500,69700,68500,69400,13582516,0.008720930232558155,103100,103600,102000,103400,335383,0.0029097963142579175
2023-09-26,70000,70000,68400,68600,13143470,-0.011527377521613813,103500,103600,100100,100700,734024,-0.026112185686653744
2023-09-27,68600,69100,68200,68400,14886491,-0.002915451895043719,99900,102000,99600,100900,469905,0.0019860973187686426
2023-10-04,67400,67700,66700,67500,23361149,-0.013157894736842146,98900,99400,97600,97900,785602,-0.02973240832507429
2023-10-05,67300,67400,66700,66700,16108313,-0.011851851851851891,98700,99700,97900,98600,381548,0.007150153217568844
2023-10-06,67100,67300,66000,66000,14386527,-0.010494752623688153,99300,99400,97700,98200,399040,-0.0040567951318458695
2023-10-10,66200,67600,66200,66400,19889202,0.0060606060606061,99600,105600,99100,105100,1679320,0.070264765784114
2023-10-11,68600,69400,67900,68200,25209349,0.027108433734939652,104800,107100,103400,106600,1566039,0.014272121788772685
2023-10-12,68600,69700,68200,68900,19311380,0.01026392961876832,106900,107600,105300,106000,611354,-0.0056285178236398226
2023-10-13,68000,68500,67700,68000,9724086,-0.013062409288824406,105000,105800,104200,105100,433329,-0.008490566037735903
2023-10-16,67900,68500,66800,67300,12599299,-0.010294117647058787,104400,106200,103400,105500,507581,0.0038058991436726863
2023-10-17,67700,69900,67400,69400,17299253,0.031203566121842385,106500,108400,105800,106200,540306,0.006635071090047351
2023-10-18,68900,70500,68800,70500,16493184,0.015850144092218965,106000,107500,105300,106600,441654,0.0037664783427495685
2023-10-19,69700,70000,69400,69500,13985012,-0.014184397163120588,105000,107000,104700,106200,411350,-0.0037523452157598447
2023-10-20,68900,69200,68100,68800,15204495,-0.010071942446043147,105500,106100,104000,105400,473987,-0.007532956685499026
2023-10-23,68700,69100,68200,68400,11625959,-0.005813953488372103,105400,106000,104000,104400,326339,-0.009487666034155628
2023-10-24,68700,68800,67700,68500,12791710,0.0014619883040936088,105500,106300,103300,105100,384139,0.006704980842911823
2023-10-25,68800,68800,67900,68000,10610703,-0.007299270072992692,105800,109500,105800,108500,1039648,0.032350142721217834
2023-10-26,67000,67900,66700,66700,15517624,-0.019117647058823573,106100,106900,104800,105300,581477,-0.029493087557603714
2023-10-27,67100,67300,66700,67300,11334726,0.008995502248875464,106000,106000,99000,101600,1033993,-0.03513770180436848
2023-10-30,66800,67800,66700,67300,10139270,0.0,101600,104200,101600,103100,471152,0.014763779527559029
2023-10-31,67600,68300,66900,66900,14488892,-0.005943536404160454,104100,105300,99300,99700,715127,-0.032977691561590694
2023-11-01,67500,68900,67300,68600,13775256,0.025411061285500747,101100,101900,100000,100300,426695,0.006018054162487463
2023-11-02,70000,70000,69400,69700,16350031,0.016034985422740622,102100,103000,99600,99700,1102768,-0.005982053838484491
2023-11-03,69700,70200,69500,69600,10322234,-0.0014347202295552641,100900,101700,100400,101400,524655,0.01705115346038122
2023-11-06,69800,70900,69300,70900,22228489,0.018678160919540332,103900,105300,102700,105300,794809,0.03846153846153855
2023-11-07,70600,70900,70000,70900,17228731,0.0,105000,105000,102600,103400,500058,-0.018043684710351338
2023-11-08,71300,71400,69700,69900,12901310,-0.014104372355430161,104600,106400,102700,102800,578249,-0.005802707930367523
2023-11-09,69900,70800,69600,70300,12301373,0.005722460658083017,103100,104900,103000,103700,390517,0.008754863813229541
2023-11-10,70000,70500,69500,70500,9684347,0.002844950213371167,103300,104200,102100,103700,315618,0.0
2023-11-13,71300,71300,70300,70400,9246919,-0.0014184397163120588,105100,105100,102100,102100,336661,-0.015429122468659573
2023-11-14,71000,71100,70600,70800,9567984,0.005681818181818121,103100,104100,102600,103300,293782,0.011753183153770719
2023-11-15,71600,72200,71500,72200,20148677,0.019774011299435124,105700,106800,104700,106700,656732,0.03291384317521784
2023-11-16,72500,73000,72300,72800,15860451,0.008310249307479145,106600,111800,106500,108400,1367614,0.015932521087160367
2023-11-17,72300,73000,72300,72500,11494644,-0.004120879120879106,109100,109100,105600,105700,558146,-0.024907749077490826
2023-11-20,72100,73000,72100,72700,10610157,0.0027586206896552667,106100,107400,105300,106600,360450,0.008514664143803197
2023-11-21,73100,73400,72700,72800,9712881,0.0013755158184318717,106900,109400,106900,108400,553572,0.016885553470919357
2023-11-22,72200,73000,71900,72800,11105143,0.0,107900,108200,106600,107600,362536,-0.0073800738007380184
2023-11-23,73000,73200,72200,72400,6775614,-0.005494505494505475,107900,108200,105300,106000,536208,-0.014869888475836479
2023-11-24,72400,72600,71700,71700,6676685,-0.00966850828729282,106300,106800,104800,104900,359388,-0.010377358490566091
2023-11-27,71500,72100,71100,71300,9113857,-0.00557880055788007,105300,106000,103800,104100,418757,-0.007626310772163913
2023-11-28,71400,72700,71300,72700,13283081,0.019635343618513268,105000,105800,103700,104500,543628,0.003842459173871271
2023-11-29,72400,72800,72200,72700,9283933,0.0,104200,104900,103000,103400,536827,-0.010526315789473717
2023-11-30,72700,72800,72200,72800,15783714,0.0013755158184318717,103000,104000,102500,102700,925212,-0.0067698259187620735
2023-12-01,72400,72500,71700,72000,9871284,-0.01098901098901095,103200,103800,102300,102400,465918,-0.0029211295034079487
2023-12-04,72800,72900,72400,72600,10229267,0.008333333333333304,103100,103300,101300,101600,506453,-0.0078125
2023-12-05,72300,72400,71200,71200,12129682,-0.019283746556473802,101600,102200,100900,101100,404265,-0.004921259842519676
2023-12-06,71800,72100,71600,71700,8123087,0.0070224719101124045,101300,101600,99900,100000,772580,-0.010880316518298683
2023-12-07,71800,71900,71100,71500,8862017,-0.002789400278940035,99200,99500,95100,95300,2316717,-0.04700000000000004
2023-12-08,72100,72800,71900,72600,10859463,0.01538461538461533,96100,96300,93800,94600,1346294,-0.007345225603357819
2023-12-11,72800,73000,72200,73000,9861960,0.005509641873278293,95000,96400,94300,95000,1155003,0.0042283298097252064
